,NUMERO CLIENTE,Cuatrimestre,N° Factura,SKU,Cantidad,Precio Unitario,Tipo cbio. Prom.Mes,Kilos,USD TC Prom.Mes,Rubro,Provincia,Condición de pago,Devoluciones,Kilos_Promedio,Kilos_Maximo,Kilos_Minimo,Frecuencia,USD/Ton,Indice devoluciones,Target
30064,1283.0,9,3,6,46728.0,11.83665,58.873925000000014,26505.390536000003,27662.223654344998,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1656.5869085000002,9873.110016,0.0,2,1183.816137909866,0.0,0
30065,1283.0,10,3,6,46728.0,11.83665,58.873925000000014,26505.390536000003,27662.223654344998,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1656.5869085000002,9873.110016,0.0,2,1183.816137909866,0.0,0
30066,1283.0,11,1,3,15602.0,6.128475,59.8748,7982.84994,10046.870470167,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1995.712485,4192.18176,0.0,1,1261.3671808366712,0.0,0
30067,1283.0,12,1,3,15602.0,6.128475,59.8748,7982.84994,10046.870470167,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1995.712485,4192.18176,0.0,1,1261.3671808366712,0.0,0
30068,1283.0,13,1,4,12203.0,21.55055,65.76385,9210.0727,10088.634561476,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,2302.518175,5116.3035,0.0,1,1094.950014122622,0.0,0
30069,1283.0,14,1,4,12203.0,21.55055,65.76385,9210.0727,10088.634561476,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,2302.518175,5116.3035,0.0,1,1094.950014122622,0.0,0
30070,1283.0,15,1,4,12203.0,21.55055,65.76385,9210.0727,10088.634561476,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,2302.518175,5116.3035,0.0,1,1094.950014122622,0.0,0
30071,1283.0,16,1,4,12203.0,21.55055,65.76385,9210.0727,10088.634561476,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,2302.518175,5116.3035,0.0,1,1094.950014122622,0.0,0
30072,1283.0,18,1,4,15191.0,11.840866666666665,75.2036,7772.020826,8623.415900704,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1295.3368043333332,4081.465165,0.0,1,1127.3317869957273,0.0,1
30073,1283.0,19,1,4,15191.0,11.840866666666665,75.2036,7772.020826,8623.415900704,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1295.3368043333332,4081.465165,0.0,1,1127.3317869957273,0.0,1
30074,1283.0,20,1,4,15191.0,11.840866666666665,75.2036,7772.020826,8623.415900704,Prod plast/vidrio/metal/caucho,Exportación,0.0,0,1295.3368043333332,4081.465165,0.0,1,1127.3317869957273,0.0,1
30076,1284.0,1,2,2,24642.0,36.416250000000005,41.5121,23934.5642,38022.512718301004,Productos agricolas y frescos,Exportación,120.0,0,5983.64105,11967.2821,0.0,1,1588.5850117128934,0.0,0
30077,1284.0,2,4,2,49244.0,36.301100000000005,43.1947,47830.2736,73784.350886432,Productos agricolas y frescos,Exportación,120.0,0,5978.7842,11967.2821,0.0,2,1542.5879148993263,0.0,0
30078,1284.0,3,4,2,49244.0,36.301100000000005,43.1947,47830.2736,73784.350886432,Productos agricolas y frescos,Exportación,120.0,0,5978.7842,11967.2821,0.0,2,1542.5879148993263,0.0,0
30079,1284.0,4,4,2,49244.0,36.301100000000005,43.1947,47830.2736,73784.350886432,Productos agricolas y frescos,Exportación,120.0,0,5978.7842,11967.2821,0.0,2,1542.5879148993263,0.0,0
30080,1284.0,5,2,2,24602.0,36.18595,44.8773,23895.7094,35761.838168131,Productos agricolas y frescos,Exportación,120.0,0,5973.92735,11967.2821,0.0,1,1496.5908180857596,0.0,0
30081,1284.0,13,7,3,82771.0,43.34887222222222,65.76385000000002,84308.46589999998,117518.55159373599,Productos agricolas y frescos,Exportación,120.0,0,5269.279118749999,12462.7738,-11504.0988,1,1391.92587878332,0.0,0
30082,1284.0,14,7,3,82771.0,43.34887222222222,65.76385000000002,84308.46589999998,117518.55159373599,Productos agricolas y frescos,Exportación,120.0,0,5269.279118749999,12462.7738,-11504.0988,1,1391.92587878332,0.0,0
30083,1284.0,15,7,3,82771.0,43.34887222222222,65.76385000000002,84308.46589999998,117518.55159373599,Productos agricolas y frescos,Exportación,120.0,0,5269.279118749999,12462.7738,-11504.0988,1,1391.92587878332,0.0,0
30084,1284.0,16,7,3,82771.0,43.34887222222222,65.76385000000002,84308.46589999998,117518.55159373599,Productos agricolas y frescos,Exportación,120.0,0,5269.279118749999,12462.7738,-11504.0988,1,1391.92587878332,0.0,0
30096,1285.0,1,1,1,2000.0,43.82,41.5121,1135.053,2111.191677,Metalurgica,Mendoza,0.0,0,1135.053,1135.053,1135.053,1,1859.993918345663,0.0,1
30097,1285.0,2,1,1,2000.0,43.82,41.5121,1135.053,2111.191677,Metalurgica,Mendoza,0.0,0,1135.053,1135.053,1135.053,1,1859.993918345663,0.0,1
30098,1285.0,3,1,1,2000.0,43.82,41.5121,1135.053,2111.191677,Metalurgica,Mendoza,0.0,0,1135.053,1135.053,1135.053,1,1859.993918345663,0.0,1
30099,1285.0,4,1,1,2000.0,43.82,41.5121,1135.053,2111.191677,Metalurgica,Mendoza,0.0,0,1135.053,1135.053,1135.053,1,1859.993918345663,0.0,1
30105,1286.0,1,1,1,2000.0,81.25,41.5121,1959.9172,3914.521308,"Electronica, electricos hogar",San Luis,30.0,0,1959.9172,1959.9172,1959.9172,1,1997.2891242548408,0.0,0
30106,1286.0,2,2,1,4000.0,84.5,43.1947,3919.8344,7825.184383,"Electronica, electricos hogar",San Luis,30.0,0,1959.9172,1959.9172,1959.9172,2,1996.3048395615895,0.0,0
30107,1286.0,3,2,1,4000.0,84.5,43.1947,3919.8344,7825.184383,"Electronica, electricos hogar",San Luis,30.0,0,1959.9172,1959.9172,1959.9172,2,1996.3048395615895,0.0,0
30108,1286.0,4,3,1,7000.0,85.5,42.9898,6859.7101999999995,13990.050517,"Electronica, electricos hogar",San Luis,30.0,0,2286.5700666666667,2939.8758,1959.9172,3,2029.863836254579,0.0,0
30109,1286.0,5,2,1,5000.0,87.625,43.72865,4899.793,10075.529209,"Electronica, electricos hogar",San Luis,30.0,0,2449.8965,2939.8758,1959.9172,2,2046.1511922544482,0.0,0
30110,1286.0,6,1,1,3000.0,87.5,42.58,2939.8758,6164.866134,"Electronica, electricos hogar",San Luis,30.0,0,2939.8758,2939.8758,2939.8758,1,2096.9818296405583,0.0,0
30111,1286.0,7,1,1,3000.0,87.5,42.58,2939.8758,6164.866134,"Electronica, electricos hogar",San Luis,30.0,0,2939.8758,2939.8758,2939.8758,1,2096.9818296405583,0.0,0
30112,1286.0,14,2,1,4230.0,100.63,67.7284,4145.224878,6284.880493000001,"Electronica, electricos hogar",San Luis,30.0,1,2072.612439,5615.162778,-1469.9379,1,1516.1735920382966,0.5,0
30113,1286.0,15,3,1,2730.0,100.63,68.33306666666665,2675.286978,4114.334179,"Electronica, electricos hogar",San Luis,30.0,2,891.762326,5615.162778,-1469.9379,2,1516.1735920382966,0.6666666666666666,0
30114,1286.0,16,3,1,2730.0,100.63,68.33306666666665,2675.286978,4114.334179,"Electronica, electricos hogar",San Luis,30.0,2,891.762326,5615.162778,-1469.9379,2,1516.1735920382966,0.6666666666666666,0
30115,1286.0,17,5,1,6755.0,100.63,70.31904,6619.6203430000005,9640.21142,"Electronica, electricos hogar",San Luis,30.0,3,1323.9240686,7937.66466,-3993.331295,3,1458.569834565652,0.6,1
30116,1286.0,18,3,1,2525.0,100.63,72.04613333333333,2474.3954650000005,3355.330927,"Electronica, electricos hogar",San Luis,30.0,2,824.7984883333335,7937.66466,-3993.331295,2,1400.9660770930072,0.6666666666666666,1
30117,1286.0,19,2,1,4025.0,100.63,73.298,3944.3333650000004,5525.877240999999,"Electronica, electricos hogar",San Luis,30.0,1,1972.1666825000002,7937.66466,-3993.331295,1,1400.9660770930072,0.5,1
30118,1286.0,20,2,1,4025.0,100.63,73.298,3944.3333650000004,5525.877240999999,"Electronica, electricos hogar",San Luis,30.0,1,1972.1666825000002,7937.66466,-3993.331295,1,1400.9660770930072,0.5,1
30119,1287.0,1,1,1,6032.0,6.31,41.5121,725.899928,916.8873654,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,725.899928,725.899928,725.899928,1,1263.1043619555228,0.0,0
30120,1287.0,2,5,4,62904.0,17.846,44.20425999999999,4216.381016,6373.1354015,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,843.2762032,1711.973,189.549,2,2013.572118634361,0.0,0
30121,1287.0,3,5,4,62904.0,17.846,44.20425999999999,4216.381016,6373.1354015,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,843.2762032,1711.973,189.549,2,2013.572118634361,0.0,0
30122,1287.0,4,5,4,62904.0,17.846,44.20425999999999,4216.381016,6373.1354015,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,843.2762032,1711.973,189.549,2,2013.572118634361,0.0,0
30123,1287.0,5,6,4,63072.0,30.088333333333335,47.44867618999999,6549.8787680000005,10241.248307099999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1091.6464613333335,1711.973,189.549,2,1987.250244621844,0.0,0
30124,1287.0,6,4,4,60952.0,26.949999999999996,54.527364285,4225.1253480000005,7046.0895095999995,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1056.2813370000001,1711.973,184.70376,2,2407.733616799991,0.0,1
30125,1287.0,7,4,4,60952.0,26.949999999999996,54.527364285,4225.1253480000005,7046.0895095999995,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1056.2813370000001,1711.973,184.70376,2,2407.733616799991,0.0,1
30126,1287.0,8,4,4,60952.0,26.949999999999996,54.527364285,4225.1253480000005,7046.0895095999995,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1056.2813370000001,1711.973,184.70376,2,2407.733616799991,0.0,1
30127,1287.0,9,2,2,54752.0,5.095,56.4633,1165.727668,2261.0892386,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,582.863834,981.023908,184.70376,1,3256.09461534259,0.0,1
30137,1290.0,4,2,2,7929.0,11.695,42.58,1973.8231182,2175.5861910000003,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,986.9115591,995.1993432,978.623775,1,1102.0651914270857,0.0,0
30138,1290.0,5,4,2,15922.0,11.695,47.585714285,3964.0661271999998,3951.9178583000003,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,991.0165317999999,1011.619234,978.623775,2,997.1693249172564,0.0,0
30139,1290.0,6,4,2,15922.0,11.695,47.585714285,3964.0661271999998,3951.9178583000003,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,991.0165317999999,1011.619234,978.623775,2,997.1693249172564,0.0,0
30140,1290.0,7,4,2,15922.0,11.695,47.585714285,3964.0661271999998,3951.9178583000003,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,991.0165317999999,1011.619234,978.623775,2,997.1693249172564,0.0,0
30141,1290.0,8,4,2,16080.0,14.035,56.168364284999996,4004.7967625,3992.9841902999997,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1001.199190625,1039.07124,975.4825135,2,996.0051338846129,0.0,0
30142,1290.0,9,2,2,8087.0,16.375,59.7453,2014.5537534999999,2216.6525229999997,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1007.2768767499999,1039.07124,975.4825135,1,1099.7368093617984,0.0,0
30143,1290.0,10,2,2,8087.0,16.375,59.7453,2014.5537534999999,2216.6525229999997,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1007.2768767499999,1039.07124,975.4825135,1,1099.7368093617984,0.0,0
30144,1290.0,11,2,2,8087.0,16.375,59.7453,2014.5537534999999,2216.6525229999997,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1007.2768767499999,1039.07124,975.4825135,1,1099.7368093617984,0.0,0
30145,1290.0,13,6,4,22885.0,21.038333333333338,65.76385,5574.9398,7307.612769699999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,929.1566333333334,1407.236,216.759,1,1304.197395901451,0.0,1
30146,1290.0,14,6,4,22885.0,21.038333333333338,65.76385,5574.9398,7307.612769699999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,929.1566333333334,1407.236,216.759,1,1304.197395901451,0.0,1
30147,1290.0,15,6,4,22885.0,21.038333333333338,65.76385,5574.9398,7307.612769699999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,929.1566333333334,1407.236,216.759,1,1304.197395901451,0.0,1
30148,1290.0,16,6,4,22885.0,21.038333333333338,65.76385,5574.9398,7307.612769699999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,929.1566333333334,1407.236,216.759,1,1304.197395901451,0.0,1
30149,1291.0,7,2,1,14040.0,56.04,58.5403,12091.481064,13440.341098,Servicios,Córdoba,0.0,0,6045.740532,6062.964864,6028.5162,1,1111.5545752303406,0.0,0
30150,1291.0,8,3,1,15000.0,56.04,58.941966666666666,12918.249,14340.8035612,Servicios,Córdoba,0.0,0,4306.083,6062.964864,826.767936,2,1104.0816121784912,0.0,0
30151,1291.0,9,3,1,15000.0,56.04,58.941966666666666,12918.249,14340.8035612,Servicios,Córdoba,0.0,0,4306.083,6062.964864,826.767936,2,1104.0816121784912,0.0,0
30152,1291.0,10,3,1,15000.0,56.04,58.941966666666666,12918.249,14340.8035612,Servicios,Córdoba,0.0,0,4306.083,6062.964864,826.767936,2,1104.0816121784912,0.0,0
30153,1291.0,11,1,1,960.0,56.04,59.7453,826.767936,900.4624632,Servicios,Córdoba,0.0,0,826.767936,826.767936,826.767936,1,1089.1356860747924,0.0,0
30154,1291.0,14,2,1,14520.0,60.0,67.7284,12504.865032,12863.141606000001,Servicios,Córdoba,0.0,0,6252.432516,6441.900168,6062.964864,1,1028.6509748869335,0.0,0
30155,1291.0,15,2,1,14520.0,60.0,67.7284,12504.865032,12863.141606000001,Servicios,Córdoba,0.0,0,6252.432516,6441.900168,6062.964864,1,1028.6509748869335,0.0,0
30156,1291.0,16,2,1,14520.0,60.0,67.7284,12504.865032,12863.141606000001,Servicios,Córdoba,0.0,0,6252.432516,6441.900168,6062.964864,1,1028.6509748869335,0.0,0
30157,1291.0,17,2,1,14520.0,60.0,67.7284,12504.865032,12863.141606000001,Servicios,Córdoba,0.0,0,6252.432516,6441.900168,6062.964864,1,1028.6509748869335,0.0,0
30158,1291.0,20,2,1,6569.0,71.8,79.9411,5181.522096000001,5900.02139,Servicios,Córdoba,0.0,0,2590.7610480000003,3034.452048,2147.070048,1,1138.6656817611201,0.0,0
30163,1292.0,8,2,2,5525.0,12.5,59.7453,1353.8239875,1144.4414874,Servicios,Buenos Aires,0.0,0,676.91199375,759.41037,594.4136175,1,813.9979172190398,0.0,0
30164,1292.0,9,2,2,5525.0,12.5,59.7453,1353.8239875,1144.4414874,Servicios,Buenos Aires,0.0,0,676.91199375,759.41037,594.4136175,1,813.9979172190398,0.0,0
30165,1292.0,10,2,2,5525.0,12.5,59.7453,1353.8239875,1144.4414874,Servicios,Buenos Aires,0.0,0,676.91199375,759.41037,594.4136175,1,813.9979172190398,0.0,0
30166,1292.0,11,2,2,5525.0,12.5,59.7453,1353.8239875,1144.4414874,Servicios,Buenos Aires,0.0,0,676.91199375,759.41037,594.4136175,1,813.9979172190398,0.0,0
30167,1292.0,17,1,1,2425.0,23.0,73.298,682.0630175,760.934814,Servicios,Buenos Aires,0.0,0,682.0630175,682.0630175,682.0630175,1,1115.6371104668492,0.0,0
30168,1292.0,18,1,1,2425.0,23.0,73.298,682.0630175,760.934814,Servicios,Buenos Aires,0.0,0,682.0630175,682.0630175,682.0630175,1,1115.6371104668492,0.0,0
30169,1292.0,19,1,1,2425.0,23.0,73.298,682.0630175,760.934814,Servicios,Buenos Aires,0.0,0,682.0630175,682.0630175,682.0630175,1,1115.6371104668492,0.0,0
30170,1292.0,20,1,1,2425.0,23.0,73.298,682.0630175,760.934814,Servicios,Buenos Aires,0.0,0,682.0630175,682.0630175,682.0630175,1,1115.6371104668492,0.0,0
30177,1293.0,6,2,2,11625.0,9.975,56.4633,1762.3676329999998,2123.7733177,Bebidas,Buenos Aires,30.0,0,881.1838164999999,1430.567873,331.79976,1,1315.6715489864591,0.0,0
30178,1293.0,7,2,2,11625.0,9.975,56.4633,1762.3676329999998,2123.7733177,Bebidas,Buenos Aires,30.0,0,881.1838164999999,1430.567873,331.79976,1,1315.6715489864591,0.0,0
30179,1293.0,8,3,2,22425.0,8.376666666666667,57.5573,2425.9671529999996,3060.1482292,Bebidas,Buenos Aires,30.0,0,808.6557176666665,1430.567873,331.79976,2,1347.465776884097,0.0,0
30180,1293.0,9,4,2,28725.0,9.975,58.136675,3873.770783,4614.2411032,Bebidas,Buenos Aires,30.0,0,968.44269575,1447.80363,331.79976,3,1278.952865179081,0.0,0
30181,1293.0,10,2,2,17100.0,9.975,59.810050000000004,2111.40315,2490.4677855,Bebidas,Buenos Aires,30.0,0,1055.701575,1447.80363,663.59952,2,1242.234181371703,0.0,0
30182,1293.0,11,2,2,17100.0,9.975,59.810050000000004,2111.40315,2490.4677855,Bebidas,Buenos Aires,30.0,0,1055.701575,1447.80363,663.59952,2,1242.234181371703,0.0,0
30183,1293.0,12,1,1,6300.0,14.77,59.8748,1447.80363,1554.092874,Bebidas,Buenos Aires,30.0,0,1447.80363,1447.80363,1447.80363,1,1073.4141300640335,0.0,0
30184,1293.0,15,1,1,5900.0,17.4,69.5424,1355.87959,1476.221701,Bebidas,Buenos Aires,30.0,0,1355.87959,1355.87959,1355.87959,1,1088.7557507964257,0.0,0
30185,1293.0,16,2,2,19250.0,11.754999999999999,70.51095000000001,2176.16233,2617.367064,Bebidas,Buenos Aires,30.0,0,1088.081165,1355.87959,820.28274,2,1239.95837914013,0.0,0
30186,1293.0,17,2,2,19250.0,11.754999999999999,70.51095000000001,2176.16233,2617.367064,Bebidas,Buenos Aires,30.0,0,1088.081165,1355.87959,820.28274,2,1239.95837914013,0.0,0
30187,1293.0,18,3,2,24600.0,13.926666666666668,72.07516666666668,3405.646365,3917.098726,Bebidas,Buenos Aires,30.0,0,1135.215455,1355.87959,820.28274,3,1179.0175392380577,0.0,0
30188,1293.0,19,2,2,18700.0,12.19,73.34155,2049.766775,2440.877025,Bebidas,Buenos Aires,30.0,0,1024.8833875,1229.484035,820.28274,2,1224.1484334588736,0.0,0
30189,1293.0,20,1,1,5350.0,18.27,75.2036,1229.484035,1299.731662,Bebidas,Buenos Aires,30.0,0,1229.484035,1229.484035,1229.484035,1,1057.1358594339129,0.0,0
30198,1294.0,7,1,1,4030.0,73.36,58.5403,3158.116754,5050.209855,Construccion,Buenos Aires,30.0,0,3158.116754,3158.116754,3158.116754,1,1599.1206938766647,0.0,0
30199,1294.0,8,3,1,10220.0,73.36,59.34363333333334,8008.921396,12650.780945999999,Construccion,Buenos Aires,30.0,0,2669.6404653333334,3158.116754,1794.562622,2,1577.6189698669132,0.0,0
30200,1294.0,9,3,1,10220.0,73.36,59.34363333333334,8008.921396,12650.780945999999,Construccion,Buenos Aires,30.0,0,2669.6404653333334,3158.116754,1794.562622,2,1577.6189698669132,0.0,0
30201,1294.0,10,3,1,10220.0,73.36,59.34363333333334,8008.921396,12650.780945999999,Construccion,Buenos Aires,30.0,0,2669.6404653333334,3158.116754,1794.562622,2,1577.6189698669132,0.0,0
30202,1294.0,11,2,1,6190.0,73.36,59.7453,4850.804642,7600.571091,Construccion,Buenos Aires,30.0,0,2425.402321,3056.24202,1794.562622,1,1566.8681078620375,0.0,0
30203,1294.0,15,1,1,6240.0,77.16,69.5424,4889.987232,6923.522916,Construccion,Buenos Aires,30.0,0,4889.987232,4889.987232,4889.987232,1,1415.857053918786,0.0,0
30204,1294.0,16,1,1,6240.0,77.16,69.5424,4889.987232,6923.522916,Construccion,Buenos Aires,30.0,0,4889.987232,4889.987232,4889.987232,1,1415.857053918786,0.0,0
30205,1294.0,17,1,1,6240.0,77.16,69.5424,4889.987232,6923.522916,Construccion,Buenos Aires,30.0,0,4889.987232,4889.987232,4889.987232,1,1415.857053918786,0.0,0
30206,1294.0,18,2,1,12271.0,84.175,72.37299999999999,9616.191238,14236.562318,Construccion,Buenos Aires,30.0,0,4808.095619,4889.987232,4726.204006,2,1481.5979869230305,0.0,0
30207,1294.0,19,1,1,6031.0,91.19,75.2036,4726.204006,7313.039402,Construccion,Buenos Aires,30.0,0,4726.204006,4726.204006,4726.204006,1,1547.3389199272751,0.0,0
30208,1294.0,20,1,1,6031.0,91.19,75.2036,4726.204006,7313.039402,Construccion,Buenos Aires,30.0,0,4726.204006,4726.204006,4726.204006,1,1547.3389199272751,0.0,0
30220,1295.0,2,4,2,21550.0,23.195,44.8773,10800.843295,11318.138569100001,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,0,2700.21082375,4065.587295,801.013675,1,1047.938924802623,0.0,0
30221,1295.0,3,11,2,44900.0,22.53909090909091,44.14764545454546,21719.3383555,23061.559095200006,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,0,1974.4853050454547,4065.587295,137.31663,2,1065.501488204788,0.0,0
30222,1295.0,4,13,3,45250.0,23.713076923076922,43.90646923076924,22136.8272805,23522.608883800003,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,1,1702.8328677307693,4065.587295,-160.202735,3,1068.7458980840574,0.07692307692307693,0
30223,1295.0,5,13,3,45250.0,23.713076923076922,43.90646923076924,22136.8272805,23522.608883800003,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,1,1702.8328677307693,4065.587295,-160.202735,3,1068.7458980840574,0.07692307692307693,0
30224,1295.0,6,12,3,43500.0,25.444999999999997,46.72206666666667,20398.8815655,22707.044552699997,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,1,1699.906797125,4165.27111,-160.202735,3,1100.886980775151,0.08333333333333333,0
30225,1295.0,7,5,2,20150.0,30.038,50.909980000000004,9480.386504999999,10963.6240266,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,30.0,1,1896.0773009999998,4165.27111,-160.202735,2,1145.2490293711214,0.2,0
